# Data provided for site 01382170					
#    DD parameter   Description					
#    12   00010     Temperature, water, degrees Celsius"					
#					
# Data-value qualification codes included in this output: 					
#     P  Provisional data subject to revision.  					
#     l  Value exceeds ""low"" threshold.  "					
# 					
agency_cd	site_no	datetime	tz_cd	12_00010	12_00010_cd
5s	15s	20d	6s	14n	10s
USGS	1382170	3/15/2013 12:00	EDT	1.8	P
USGS	1382170	3/15/2013 12:15	EDT	1.9	P
USGS	1382170	3/15/2013 12:30	EDT	2.1	P
USGS	1382170	3/15/2013 12:45	EDT	2.1	P
USGS	1382170	3/15/2013 13:00	EDT	2.2	P
USGS	1382170	3/15/2013 13:15	EDT	2.2	P
USGS	1382170	3/15/2013 13:30	EDT	2.3	P
USGS	1382170	3/15/2013 13:45	EDT	2.3	P
USGS	1382170	3/15/2013 14:00	EDT	2.4	P
USGS	1382170	3/15/2013 14:15	EDT	2.5	P
USGS	1382170	3/15/2013 14:30	EDT	2.5	P
USGS	1382170	3/15/2013 14:45	EDT	2.6	P
USGS	1382170	3/15/2013 15:00	EDT	2.7	P
USGS	1382170	3/15/2013 15:15	EDT	2.8	P
USGS	1382170	3/15/2013 15:30	EDT	2.8	P
USGS	1382170	3/15/2013 15:45	EDT	2.8	P
USGS	1382170	3/15/2013 16:00	EDT	2.8	P
USGS	1382170	3/15/2013 16:15	EDT	2.9	P
USGS	1382170	3/15/2013 16:30	EDT	2.9	P
USGS	1382170	3/15/2013 16:45	EDT	2.9	P
USGS	1382170	3/15/2013 17:00	EDT	2.9	P
USGS	1382170	3/15/2013 17:15	EDT	3	P
USGS	1382170	3/15/2013 17:30	EDT	3	P
USGS	1382170	3/15/2013 17:45	EDT	3	P
USGS	1382170	3/15/2013 18:00	EDT	3	P
USGS	1382170	3/15/2013 18:15	EDT	3	P
USGS	1382170	3/15/2013 18:30	EDT	3	P
USGS	1382170	3/15/2013 18:45	EDT	3	P
USGS	1382170	3/15/2013 19:00	EDT	3	P
USGS	1382170	3/15/2013 19:15	EDT	3	P
USGS	1382170	3/15/2013 19:30	EDT	3	P
USGS	1382170	3/15/2013 19:45	EDT	3	P
USGS	1382170	3/15/2013 20:00	EDT	3	P
USGS	1382170	3/15/2013 20:15	EDT	3	P
USGS	1382170	3/15/2013 20:30	EDT	3	P
USGS	1382170	3/15/2013 20:45	EDT	3	P
USGS	1382170	3/15/2013 21:00	EDT	3	P
USGS	1382170	3/15/2013 21:15	EDT	3	P
USGS	1382170	3/15/2013 21:30	EDT	3	P
USGS	1382170	3/15/2013 21:45	EDT	3	P
USGS	1382170	3/15/2013 22:00	EDT	3	P
USGS	1382170	3/15/2013 22:15	EDT	2.9	P
USGS	1382170	3/15/2013 22:30	EDT	2.9	P
USGS	1382170	3/15/2013 22:45	EDT	2.9	P
USGS	1382170	3/15/2013 23:00	EDT	2.8	P
USGS	1382170	3/15/2013 23:15	EDT	2.8	P
USGS	1382170	3/15/2013 23:30	EDT	2.8	P
USGS	1382170	3/15/2013 23:45	EDT	2.8	P
USGS	1382170	3/16/2013 0:00	EDT	2.7	P
USGS	1382170	3/16/2013 0:15	EDT	2.7	P
USGS	1382170	3/16/2013 0:30	EDT	2.6	P
USGS	1382170	3/16/2013 0:45	EDT	2.6	P
USGS	1382170	3/16/2013 1:00	EDT	2.6	P
USGS	1382170	3/16/2013 1:15	EDT	2.5	P
USGS	1382170	3/16/2013 1:30	EDT	2.5	P
USGS	1382170	3/16/2013 1:45	EDT	2.4	P
USGS	1382170	3/16/2013 2:00	EDT	2.4	P
USGS	1382170	3/16/2013 2:15	EDT	2.4	P
USGS	1382170	3/16/2013 2:30	EDT	2.3	P
USGS	1382170	3/16/2013 2:45	EDT	2.3	P
USGS	1382170	3/16/2013 3:00	EDT	2.2	P
USGS	1382170	3/16/2013 3:15	EDT	2.2	P
USGS	1382170	3/16/2013 3:30	EDT	2.2	P
USGS	1382170	3/16/2013 3:45	EDT	2.2	P
USGS	1382170	3/16/2013 4:00	EDT	2.1	P
USGS	1382170	3/16/2013 4:15	EDT	2.1	P
USGS	1382170	3/16/2013 4:30	EDT	2	P
USGS	1382170	3/16/2013 4:45	EDT	2	P
USGS	1382170	3/16/2013 5:00	EDT	2	P
USGS	1382170	3/16/2013 5:15	EDT	1.9	P
USGS	1382170	3/16/2013 5:30	EDT	1.9	P
USGS	1382170	3/16/2013 5:45	EDT	1.8	P
USGS	1382170	3/16/2013 6:00	EDT	1.8	P
USGS	1382170	3/16/2013 6:15	EDT	1.8	P
USGS	1382170	3/16/2013 6:30	EDT	1.8	P
USGS	1382170	3/16/2013 6:45	EDT	1.7	P
USGS	1382170	3/16/2013 7:00	EDT	1.7	P
USGS	1382170	3/16/2013 7:15	EDT	1.6	P
USGS	1382170	3/16/2013 7:30	EDT	1.6	P
USGS	1382170	3/16/2013 7:45	EDT	1.6	P
USGS	1382170	3/16/2013 8:00	EDT	1.6	P
USGS	1382170	3/16/2013 8:15	EDT	1.6	P
USGS	1382170	3/16/2013 8:30	EDT	1.6	P
USGS	1382170	3/16/2013 8:45	EDT	1.6	P
USGS	1382170	3/16/2013 9:00	EDT	1.6	P
USGS	1382170	3/16/2013 9:15	EDT	1.6	P
USGS	1382170	3/16/2013 9:30	EDT	1.6	P
USGS	1382170	3/16/2013 9:45	EDT	1.6	P
USGS	1382170	3/16/2013 10:00	EDT	1.6	P
USGS	1382170	3/16/2013 10:15	EDT	1.6	P
USGS	1382170	3/16/2013 10:30	EDT	1.7	P
USGS	1382170	3/16/2013 10:45	EDT	1.7	P
USGS	1382170	3/16/2013 11:00	EDT	1.7	P
USGS	1382170	3/16/2013 11:15	EDT	1.7	P
USGS	1382170	3/16/2013 11:30	EDT	1.8	P
USGS	1382170	3/16/2013 11:45	EDT	1.9	P
USGS	1382170	3/16/2013 12:00	EDT	2	P
USGS	1382170	3/16/2013 12:15	EDT	2	P
USGS	1382170	3/16/2013 12:30	EDT	2.1	P
USGS	1382170	3/16/2013 12:45	EDT	2.1	P
USGS	1382170	3/16/2013 13:00	EDT	2.2	P
USGS	1382170	3/16/2013 13:15	EDT	2.2	P
USGS	1382170	3/16/2013 13:30	EDT	2.2	P
USGS	1382170	3/16/2013 13:45	EDT	2.2	P
USGS	1382170	3/16/2013 14:00	EDT	2.2	P
USGS	1382170	3/16/2013 14:15	EDT	2.2	P
USGS	1382170	3/16/2013 14:30	EDT	2.1	P
USGS	1382170	3/16/2013 14:45	EDT	2.2	P
USGS	1382170	3/16/2013 15:00	EDT	2.3	P
USGS	1382170	3/16/2013 15:15	EDT	2.4	P
USGS	1382170	3/16/2013 15:30	EDT	2.4	P
USGS	1382170	3/16/2013 15:45	EDT	2.4	P
USGS	1382170	3/16/2013 16:00	EDT	2.4	P
USGS	1382170	3/16/2013 16:15	EDT	2.4	P
USGS	1382170	3/16/2013 16:30	EDT	2.4	P
USGS	1382170	3/16/2013 16:45	EDT	2.4	P
USGS	1382170	3/16/2013 17:00	EDT	2.4	P
USGS	1382170	3/16/2013 17:15	EDT	2.4	P
USGS	1382170	3/16/2013 17:30	EDT	2.3	P
USGS	1382170	3/16/2013 17:45	EDT	2.3	P
USGS	1382170	3/16/2013 18:00	EDT	2.3	P
USGS	1382170	3/16/2013 18:15	EDT	2.3	P
USGS	1382170	3/16/2013 18:30	EDT	2.3	P
USGS	1382170	3/16/2013 18:45	EDT	2.4	P
USGS	1382170	3/16/2013 19:00	EDT	2.4	P
USGS	1382170	3/16/2013 19:15	EDT	2.4	P
USGS	1382170	3/16/2013 19:30	EDT	2.4	P
USGS	1382170	3/16/2013 19:45	EDT	2.4	P
USGS	1382170	3/16/2013 20:00	EDT	2.4	P
USGS	1382170	3/16/2013 20:15	EDT	2.3	P
USGS	1382170	3/16/2013 20:30	EDT	2.3	P
USGS	1382170	3/16/2013 20:45	EDT	2.3	P
USGS	1382170	3/16/2013 21:00	EDT	2.3	P
USGS	1382170	3/16/2013 21:15	EDT	2.3	P
USGS	1382170	3/16/2013 21:30	EDT	2.3	P
USGS	1382170	3/16/2013 21:45	EDT	2.3	P
USGS	1382170	3/16/2013 22:00	EDT	2.3	P
USGS	1382170	3/16/2013 22:15	EDT	2.3	P
USGS	1382170	3/16/2013 22:30	EDT	2.3	P
USGS	1382170	3/16/2013 22:45	EDT	2.3	P
USGS	1382170	3/16/2013 23:00	EDT	2.3	P
USGS	1382170	3/16/2013 23:15	EDT	2.3	P
USGS	1382170	3/16/2013 23:30	EDT	2.3	P
USGS	1382170	3/16/2013 23:45	EDT	2.2	P
USGS	1382170	3/17/2013 0:00	EDT	2.2	P
USGS	1382170	3/17/2013 0:15	EDT	2.2	P
USGS	1382170	3/17/2013 0:30	EDT	2.2	P
USGS	1382170	3/17/2013 0:45	EDT	2.1	P
USGS	1382170	3/17/2013 1:00	EDT	2.1	P
USGS	1382170	3/17/2013 1:15	EDT	2.1	P
USGS	1382170	3/17/2013 1:30	EDT	2	P
USGS	1382170	3/17/2013 1:45	EDT	2	P
USGS	1382170	3/17/2013 2:00	EDT	2	P
USGS	1382170	3/17/2013 2:15	EDT	1.9	P
USGS	1382170	3/17/2013 2:30	EDT	1.9	P
USGS	1382170	3/17/2013 2:45	EDT	1.8	P
USGS	1382170	3/17/2013 3:00	EDT	1.8	P
USGS	1382170	3/17/2013 3:15	EDT	1.8	P
USGS	1382170	3/17/2013 3:30	EDT	1.8	P
USGS	1382170	3/17/2013 3:45	EDT	1.8	P
USGS	1382170	3/17/2013 4:00	EDT	1.7	P
USGS	1382170	3/17/2013 4:15	EDT	1.7	P
USGS	1382170	3/17/2013 4:30	EDT	1.6	P
USGS	1382170	3/17/2013 4:45	EDT	1.6	P
USGS	1382170	3/17/2013 5:00	EDT	1.5	P
USGS	1382170	3/17/2013 5:15	EDT	1.5	P
USGS	1382170	3/17/2013 5:30	EDT	1.4	P
USGS	1382170	3/17/2013 5:45	EDT	1.4	P
USGS	1382170	3/17/2013 6:00	EDT	1.4	P
USGS	1382170	3/17/2013 6:15	EDT	1.3	P
USGS	1382170	3/17/2013 6:30	EDT	1.3	P
USGS	1382170	3/17/2013 6:45	EDT	1.2	P
USGS	1382170	3/17/2013 7:00	EDT	1.2	P
USGS	1382170	3/17/2013 7:15	EDT	1.2	P
USGS	1382170	3/17/2013 7:30	EDT	1.1	P
USGS	1382170	3/17/2013 7:45	EDT	1.1	P
USGS	1382170	3/17/2013 8:00	EDT	1.1	P
USGS	1382170	3/17/2013 8:15	EDT	1	P
USGS	1382170	3/17/2013 8:30	EDT	1	P
USGS	1382170	3/17/2013 8:45	EDT	1	P
USGS	1382170	3/17/2013 9:00	EDT	1.1	P
USGS	1382170	3/17/2013 9:15	EDT	1.1	P
USGS	1382170	3/17/2013 9:30	EDT	1.1	P
USGS	1382170	3/17/2013 9:45	EDT	1.1	P
USGS	1382170	3/17/2013 10:00	EDT	1.2	P
USGS	1382170	3/17/2013 10:15	EDT	1.2	P
USGS	1382170	3/17/2013 10:30	EDT	1.3	P
USGS	1382170	3/17/2013 10:45	EDT	1.3	P
USGS	1382170	3/17/2013 11:00	EDT	1.4	P
USGS	1382170	3/17/2013 11:15	EDT	1.4	P
USGS	1382170	3/17/2013 11:30	EDT	1.5	P
USGS	1382170	3/17/2013 11:45	EDT	1.6	P
USGS	1382170	3/17/2013 12:00	EDT	1.6	P
USGS	1382170	3/17/2013 12:15	EDT	1.7	P
USGS	1382170	3/17/2013 12:30	EDT	1.8	P
USGS	1382170	3/17/2013 12:45	EDT	1.9	P
USGS	1382170	3/17/2013 13:00	EDT	2	P
USGS	1382170	3/17/2013 13:15	EDT	2.1	P
USGS	1382170	3/17/2013 13:30	EDT	2.1	P
USGS	1382170	3/17/2013 13:45	EDT	2.3	P
USGS	1382170	3/17/2013 14:00	EDT	2.4	P
USGS	1382170	3/17/2013 14:15	EDT	2.4	P
USGS	1382170	3/17/2013 14:30	EDT	2.5	P
USGS	1382170	3/17/2013 14:45	EDT	2.6	P
USGS	1382170	3/17/2013 15:00	EDT	2.6	P
USGS	1382170	3/17/2013 15:15	EDT	2.7	P
USGS	1382170	3/17/2013 15:30	EDT	2.8	P
USGS	1382170	3/17/2013 15:45	EDT	2.8	P
USGS	1382170	3/17/2013 16:00	EDT	2.9	P
USGS	1382170	3/17/2013 16:15	EDT	2.9	P
USGS	1382170	3/17/2013 16:30	EDT	3	P
USGS	1382170	3/17/2013 16:45	EDT	3	P
USGS	1382170	3/17/2013 17:00	EDT	3.1	P
USGS	1382170	3/17/2013 17:15	EDT	3.1	P
USGS	1382170	3/17/2013 17:30	EDT	3.1	P
USGS	1382170	3/17/2013 17:45	EDT	3.1	P
USGS	1382170	3/17/2013 18:00	EDT	3.1	P
USGS	1382170	3/17/2013 18:15	EDT	3.1	P
USGS	1382170	3/17/2013 18:30	EDT	3.1	P
USGS	1382170	3/17/2013 18:45	EDT	3.1	P
USGS	1382170	3/17/2013 19:00	EDT	3.1	P
USGS	1382170	3/17/2013 19:15	EDT	3.1	P
USGS	1382170	3/17/2013 19:30	EDT	3	P
USGS	1382170	3/17/2013 19:45	EDT	3	P
USGS	1382170	3/17/2013 20:00	EDT	3	P
USGS	1382170	3/17/2013 20:15	EDT	3	P
USGS	1382170	3/17/2013 20:30	EDT	3	P
USGS	1382170	3/17/2013 20:45	EDT	2.9	P
USGS	1382170	3/17/2013 21:00	EDT	2.9	P
USGS	1382170	3/17/2013 21:15	EDT	2.9	P
USGS	1382170	3/17/2013 21:30	EDT	2.8	P
USGS	1382170	3/17/2013 21:45	EDT	2.8	P
USGS	1382170	3/17/2013 22:00	EDT	2.7	P
USGS	1382170	3/17/2013 22:15	EDT	2.7	P
USGS	1382170	3/17/2013 22:30	EDT	2.6	P
USGS	1382170	3/17/2013 22:45	EDT	2.6	P
USGS	1382170	3/17/2013 23:00	EDT	2.5	P
USGS	1382170	3/17/2013 23:15	EDT	2.5	P
USGS	1382170	3/17/2013 23:30	EDT	2.4	P
USGS	1382170	3/17/2013 23:45	EDT	2.4	P
USGS	1382170	3/18/2013 0:00	EDT	2.3	P
USGS	1382170	3/18/2013 0:15	EDT	2.3	P
USGS	1382170	3/18/2013 0:30	EDT	2.2	P
USGS	1382170	3/18/2013 0:45	EDT	2.2	P
USGS	1382170	3/18/2013 1:00	EDT	2.1	P
USGS	1382170	3/18/2013 1:15	EDT	2	P
USGS	1382170	3/18/2013 1:30	EDT	2	P
USGS	1382170	3/18/2013 1:45	EDT	1.9	P
USGS	1382170	3/18/2013 2:00	EDT	1.9	P
USGS	1382170	3/18/2013 2:15	EDT	1.8	P
USGS	1382170	3/18/2013 2:30	EDT	1.7	P
USGS	1382170	3/18/2013 2:45	EDT	1.7	P
USGS	1382170	3/18/2013 3:00	EDT	1.6	P
USGS	1382170	3/18/2013 3:15	EDT	1.5	P
USGS	1382170	3/18/2013 3:30	EDT	1.5	P
USGS	1382170	3/18/2013 3:45	EDT	1.4	P
USGS	1382170	3/18/2013 4:00	EDT	1.4	P
USGS	1382170	3/18/2013 4:15	EDT	1.3	P
USGS	1382170	3/18/2013 4:30	EDT	1.2	P
USGS	1382170	3/18/2013 4:45	EDT	1.2	P
USGS	1382170	3/18/2013 5:00	EDT	1.1	P
USGS	1382170	3/18/2013 5:15	EDT	1	P
USGS	1382170	3/18/2013 5:30	EDT	1	P
USGS	1382170	3/18/2013 5:45	EDT	0.9	P
USGS	1382170	3/18/2013 6:00	EDT	0.9	P
USGS	1382170	3/18/2013 6:15	EDT	0.8	P
USGS	1382170	3/18/2013 6:30	EDT	0.8	P
USGS	1382170	3/18/2013 6:45	EDT	0.8	P
USGS	1382170	3/18/2013 7:00	EDT	0.7	P
USGS	1382170	3/18/2013 7:15	EDT	0.7	P
USGS	1382170	3/18/2013 7:30	EDT	0.7	P
USGS	1382170	3/18/2013 7:45	EDT	0.7	P
USGS	1382170	3/18/2013 8:00	EDT	0.7	P
USGS	1382170	3/18/2013 8:15	EDT	0.6	P
USGS	1382170	3/18/2013 8:30	EDT	0.6	P
USGS	1382170	3/18/2013 8:45	EDT	0.6	P
USGS	1382170	3/18/2013 9:00	EDT	0.7	P
USGS	1382170	3/18/2013 9:15	EDT	0.7	P
USGS	1382170	3/18/2013 9:30	EDT	0.7	P
USGS	1382170	3/18/2013 9:45	EDT	0.8	P
USGS	1382170	3/18/2013 10:00	EDT	0.8	P
USGS	1382170	3/18/2013 10:15	EDT	0.9	P
USGS	1382170	3/18/2013 10:30	EDT	1	P
USGS	1382170	3/18/2013 10:45	EDT	1	P
USGS	1382170	3/18/2013 11:00	EDT	1.1	P
USGS	1382170	3/18/2013 11:15	EDT	1.2	P
USGS	1382170	3/18/2013 11:30	EDT	1.2	P
USGS	1382170	3/18/2013 11:45	EDT	1.3	P
USGS	1382170	3/18/2013 12:00	EDT	1.4	P
USGS	1382170	3/18/2013 12:15	EDT	1.4	P
USGS	1382170	3/18/2013 12:30	EDT	1.5	P
USGS	1382170	3/18/2013 12:45	EDT	1.6	P
USGS	1382170	3/18/2013 13:00	EDT	1.6	P
USGS	1382170	3/18/2013 13:15	EDT	1.6	P
USGS	1382170	3/18/2013 13:30	EDT	1.7	P
USGS	1382170	3/18/2013 13:45	EDT	1.7	P
USGS	1382170	3/18/2013 14:00	EDT	1.8	P
USGS	1382170	3/18/2013 14:15	EDT	1.8	P
USGS	1382170	3/18/2013 14:30	EDT	1.8	P
USGS	1382170	3/18/2013 14:45	EDT	1.9	P
USGS	1382170	3/18/2013 15:00	EDT	1.9	P
USGS	1382170	3/18/2013 15:15	EDT	1.9	P
USGS	1382170	3/18/2013 15:30	EDT	1.9	P
USGS	1382170	3/18/2013 15:45	EDT	1.9	P
USGS	1382170	3/18/2013 16:00	EDT	1.9	P
USGS	1382170	3/18/2013 16:15	EDT	1.9	P
USGS	1382170	3/18/2013 16:30	EDT	1.9	P
USGS	1382170	3/18/2013 16:45	EDT	1.9	P
USGS	1382170	3/18/2013 17:00	EDT	1.8	P
USGS	1382170	3/18/2013 17:15	EDT	1.8	P
USGS	1382170	3/18/2013 17:30	EDT	1.7	P
USGS	1382170	3/18/2013 17:45	EDT	1.7	P
USGS	1382170	3/18/2013 18:00	EDT	1.6	P
USGS	1382170	3/18/2013 18:15	EDT	1.5	P
USGS	1382170	3/18/2013 18:30	EDT	1.4	P
USGS	1382170	3/18/2013 18:45	EDT	1.2	P
USGS	1382170	3/18/2013 19:00	EDT	1.1	P
USGS	1382170	3/18/2013 19:15	EDT	1	P
USGS	1382170	3/18/2013 19:30	EDT	0.9	P
USGS	1382170	3/18/2013 19:45	EDT	0.8	P
USGS	1382170	3/18/2013 20:00	EDT	0.7	P
USGS	1382170	3/18/2013 20:15	EDT	0.6	P
USGS	1382170	3/18/2013 20:30	EDT	0.6	P
USGS	1382170	3/18/2013 20:45	EDT	0.5	P:l
USGS	1382170	3/18/2013 21:00	EDT	0.5	P:l
USGS	1382170	3/18/2013 21:15	EDT	0.4	P:l
USGS	1382170	3/18/2013 21:30	EDT	0.4	P:l
USGS	1382170	3/18/2013 21:45	EDT	0.3	P:l
USGS	1382170	3/18/2013 22:00	EDT	0.2	P:l
USGS	1382170	3/18/2013 22:15	EDT	0.2	P:l
USGS	1382170	3/18/2013 22:30	EDT	0.2	P:l
USGS	1382170	3/18/2013 22:45	EDT	0.2	P:l
USGS	1382170	3/18/2013 23:00	EDT	0.2	P:l
USGS	1382170	3/18/2013 23:15	EDT	0.2	P:l
USGS	1382170	3/18/2013 23:30	EDT	0.2	P:l
USGS	1382170	3/18/2013 23:45	EDT	0.2	P:l
USGS	1382170	3/19/2013 0:00	EDT	0.2	P:l
USGS	1382170	3/19/2013 0:15	EDT	0.2	P:l
USGS	1382170	3/19/2013 0:30	EDT	0.2	P:l
USGS	1382170	3/19/2013 0:45	EDT	0.2	P:l
USGS	1382170	3/19/2013 1:00	EDT	0.2	P:l
USGS	1382170	3/19/2013 1:15	EDT	0.2	P:l
USGS	1382170	3/19/2013 1:30	EDT	0.3	P:l
USGS	1382170	3/19/2013 1:45	EDT	0.3	P:l
USGS	1382170	3/19/2013 2:00	EDT	0.3	P:l
USGS	1382170	3/19/2013 2:15	EDT	0.3	P:l
USGS	1382170	3/19/2013 2:30	EDT	0.3	P:l
USGS	1382170	3/19/2013 2:45	EDT	0.3	P:l
USGS	1382170	3/19/2013 3:00	EDT	0.4	P:l
USGS	1382170	3/19/2013 3:15	EDT	0.4	P:l
USGS	1382170	3/19/2013 3:30	EDT	0.4	P:l
USGS	1382170	3/19/2013 3:45	EDT	0.4	P:l
USGS	1382170	3/19/2013 4:00	EDT	0.4	P:l
USGS	1382170	3/19/2013 4:15	EDT	0.5	P:l
USGS	1382170	3/19/2013 4:30	EDT	0.5	P:l
USGS	1382170	3/19/2013 4:45	EDT	0.5	P:l
USGS	1382170	3/19/2013 5:00	EDT	0.5	P:l
USGS	1382170	3/19/2013 5:15	EDT	0.5	P:l
USGS	1382170	3/19/2013 5:30	EDT	0.6	P
USGS	1382170	3/19/2013 5:45	EDT	0.6	P
USGS	1382170	3/19/2013 6:00	EDT	0.6	P
USGS	1382170	3/19/2013 6:15	EDT	0.6	P
USGS	1382170	3/19/2013 6:30	EDT	0.6	P
USGS	1382170	3/19/2013 6:45	EDT	0.6	P
USGS	1382170	3/19/2013 7:00	EDT	0.7	P
USGS	1382170	3/19/2013 7:15	EDT	0.7	P
USGS	1382170	3/19/2013 7:30	EDT	0.7	P
USGS	1382170	3/19/2013 7:45	EDT	0.7	P
USGS	1382170	3/19/2013 8:00	EDT	0.7	P
USGS	1382170	3/19/2013 8:15	EDT	0.8	P
USGS	1382170	3/19/2013 8:30	EDT	0.8	P
USGS	1382170	3/19/2013 8:45	EDT	0.8	P
USGS	1382170	3/19/2013 9:00	EDT	0.8	P
USGS	1382170	3/19/2013 9:15	EDT	0.8	P
USGS	1382170	3/19/2013 9:30	EDT	0.9	P
USGS	1382170	3/19/2013 9:45	EDT	0.9	P
USGS	1382170	3/19/2013 10:00	EDT	0.9	P
USGS	1382170	3/19/2013 10:15	EDT	0.9	P
USGS	1382170	3/19/2013 10:30	EDT	1	P
USGS	1382170	3/19/2013 10:45	EDT	1	P
USGS	1382170	3/19/2013 11:00	EDT	0.9	P
USGS	1382170	3/19/2013 11:15	EDT	0.8	P
USGS	1382170	3/19/2013 11:30	EDT	0.8	P
USGS	1382170	3/19/2013 11:45	EDT	0.8	P
USGS	1382170	3/19/2013 12:00	EDT	0.9	P
USGS	1382170	3/19/2013 12:15	EDT	1	P
USGS	1382170	3/19/2013 12:30	EDT	1.1	P
USGS	1382170	3/19/2013 12:45	EDT	1.2	P
USGS	1382170	3/19/2013 13:00	EDT	1.3	P
USGS	1382170	3/19/2013 13:15	EDT	1.4	P
USGS	1382170	3/19/2013 13:30	EDT	1.4	P
USGS	1382170	3/19/2013 13:45	EDT	1.5	P
USGS	1382170	3/19/2013 14:00	EDT	1.5	P
USGS	1382170	3/19/2013 14:15	EDT	1.6	P
USGS	1382170	3/19/2013 14:30	EDT	1.6	P
USGS	1382170	3/19/2013 14:45	EDT	1.7	P
USGS	1382170	3/19/2013 15:00	EDT	1.7	P
USGS	1382170	3/19/2013 15:15	EDT	1.8	P
USGS	1382170	3/19/2013 15:30	EDT	1.9	P
USGS	1382170	3/19/2013 15:45	EDT	2	P
USGS	1382170	3/19/2013 16:00	EDT	2	P
USGS	1382170	3/19/2013 16:15	EDT	2	P
USGS	1382170	3/19/2013 16:30	EDT	2.1	P
USGS	1382170	3/19/2013 16:45	EDT	2.1	P
USGS	1382170	3/19/2013 17:00	EDT	2.2	P
USGS	1382170	3/19/2013 17:15	EDT	2.2	P
USGS	1382170	3/19/2013 17:30	EDT	2.2	P
USGS	1382170	3/19/2013 17:45	EDT	2.2	P
USGS	1382170	3/19/2013 18:00	EDT	2.2	P
USGS	1382170	3/19/2013 18:15	EDT	2.3	P
USGS	1382170	3/19/2013 18:30	EDT	2.3	P
USGS	1382170	3/19/2013 18:45	EDT	2.3	P
USGS	1382170	3/19/2013 19:00	EDT	2.3	P
USGS	1382170	3/19/2013 19:15	EDT	2.3	P
USGS	1382170	3/19/2013 19:30	EDT	2.3	P
USGS	1382170	3/19/2013 19:45	EDT	2.3	P
USGS	1382170	3/19/2013 20:00	EDT	2.3	P
USGS	1382170	3/19/2013 20:15	EDT	2.3	P
USGS	1382170	3/19/2013 20:30	EDT	2.3	P
USGS	1382170	3/19/2013 20:45	EDT	2.3	P
USGS	1382170	3/19/2013 21:00	EDT	2.3	P
USGS	1382170	3/19/2013 21:15	EDT	2.2	P
USGS	1382170	3/19/2013 21:30	EDT	2.2	P
USGS	1382170	3/19/2013 21:45	EDT	2.1	P
USGS	1382170	3/19/2013 22:00	EDT	2.1	P
USGS	1382170	3/19/2013 22:15	EDT	2.1	P
USGS	1382170	3/19/2013 22:30	EDT	2	P
USGS	1382170	3/19/2013 22:45	EDT	2	P
USGS	1382170	3/19/2013 23:00	EDT	2	P
USGS	1382170	3/19/2013 23:15	EDT	2	P
USGS	1382170	3/19/2013 23:30	EDT	2	P
USGS	1382170	3/19/2013 23:45	EDT	1.9	P
USGS	1382170	3/20/2013 0:00	EDT	1.9	P
USGS	1382170	3/20/2013 0:15	EDT	1.8	P
USGS	1382170	3/20/2013 0:30	EDT	1.8	P
USGS	1382170	3/20/2013 0:45	EDT	1.8	P
USGS	1382170	3/20/2013 1:00	EDT	1.8	P
USGS	1382170	3/20/2013 1:15	EDT	1.7	P
USGS	1382170	3/20/2013 1:30	EDT	1.7	P
USGS	1382170	3/20/2013 1:45	EDT	1.7	P
USGS	1382170	3/20/2013 2:00	EDT	1.6	P
USGS	1382170	3/20/2013 2:15	EDT	1.6	P
USGS	1382170	3/20/2013 2:30	EDT	1.6	P
USGS	1382170	3/20/2013 2:45	EDT	1.5	P
USGS	1382170	3/20/2013 3:00	EDT	1.5	P
USGS	1382170	3/20/2013 3:15	EDT	1.4	P
USGS	1382170	3/20/2013 3:30	EDT	1.4	P
USGS	1382170	3/20/2013 3:45	EDT	1.4	P
USGS	1382170	3/20/2013 4:00	EDT	1.3	P
USGS	1382170	3/20/2013 4:15	EDT	1.3	P
USGS	1382170	3/20/2013 4:30	EDT	1.3	P
USGS	1382170	3/20/2013 4:45	EDT	1.2	P
USGS	1382170	3/20/2013 5:00	EDT	1.2	P
USGS	1382170	3/20/2013 5:15	EDT	1.1	P
USGS	1382170	3/20/2013 5:30	EDT	1.1	P
USGS	1382170	3/20/2013 5:45	EDT	1.1	P
USGS	1382170	3/20/2013 6:00	EDT	1.1	P
USGS	1382170	3/20/2013 6:15	EDT	1	P
USGS	1382170	3/20/2013 6:30	EDT	1	P
USGS	1382170	3/20/2013 6:45	EDT	1	P
USGS	1382170	3/20/2013 7:00	EDT	1	P
USGS	1382170	3/20/2013 7:15	EDT	1	P
USGS	1382170	3/20/2013 7:30	EDT	1	P
USGS	1382170	3/20/2013 7:45	EDT	1	P
USGS	1382170	3/20/2013 8:00	EDT	1	P
USGS	1382170	3/20/2013 8:15	EDT	1	P
USGS	1382170	3/20/2013 8:30	EDT	1	P
USGS	1382170	3/20/2013 8:45	EDT	1	P
USGS	1382170	3/20/2013 9:00	EDT	1.1	P
USGS	1382170	3/20/2013 9:15	EDT	1.2	P
USGS	1382170	3/20/2013 9:30	EDT	1.2	P
USGS	1382170	3/20/2013 9:45	EDT	1.3	P
USGS	1382170	3/20/2013 10:00	EDT	1.4	P
USGS	1382170	3/20/2013 10:15	EDT	1.4	P
USGS	1382170	3/20/2013 10:30	EDT	1.5	P
USGS	1382170	3/20/2013 10:45	EDT	1.6	P
USGS	1382170	3/20/2013 11:00	EDT	1.7	P
USGS	1382170	3/20/2013 11:15	EDT	1.8	P
USGS	1382170	3/20/2013 11:30	EDT	1.9	P
